identificad,totalflows_07_08,totalflows_pw_07_08,totalflows_08_09,totalflows_pw_08_09,totalflows_09_10,totalflows_pw_09_10,totalflows_10_11,totalflows_pw_10_11
59106955000170,16.0,0.057142857,10.0,0.036764707,14.0,0.05185185,10.0,0.03717472
59108837000100,71.0,0.20669578,50.0,0.1572327,56.0,0.17693523,61.0,0.18683001
59109777000131,21.0,0.13680781,20.0,0.14234875,24.0,0.25,11.0,0.16176471
59111666000160,81.0,0.16183816,70.0,0.1578354,54.0,0.13828425,71.0,0.17444718
59114777000120,27.0,0.074074075,17.0,0.048158642,45.0,0.1278409,42.0,0.11275168
59124115000130,4.0,0.05970149,3.0,0.04347826,4.0,0.057971016,5.0,0.072463766
59133181000177,0.0,0.0,1.0,0.05263158,1.0,0.055555556,1.0,0.057142857
59135509000194,116.0,0.18892509,54.0,0.09060403,85.0,0.14072847,114.0,0.17391305
59135509000437,16.0,0.35164836,9.0,0.18181819,8.0,0.1509434,13.0,0.22413793
59160069000125,44.0,0.17153996,19.0,0.081023455,179.0,1.4672132,8.0,0.27118644
59169144000119,11.0,0.12643678,11.0,0.12429378,7.0,0.084848486,16.0,0.1882353
59179838000560,380.0,0.14364015,188.0,0.06751661,293.0,0.10304203,269.0,0.091590054
59179838003152,2.0,0.07017544,4.0,0.14035088,5.0,0.17857143,2.0,0.06896552
59179838003233,17.0,0.20858896,17.0,0.18378378,12.0,0.12371134,13.0,0.13612565
59201087000108,11.0,0.13095239,18.0,0.1978022,10.0,0.11173184,15.0,0.15957446
59201418000290,8.0,0.1904762,5.0,0.12658228,5.0,0.1388889,6.0,0.1764706
59225482000120,29.0,0.19078948,29.0,0.16571428,30.0,0.17492712,37.0,0.22155689
59225961000147,1.0,0.16666667,5.0,0.6666667,2.0,0.22222222,4.0,0.53333336
59225961000570,4.0,0.44444445,2.0,0.23529412,1.0,0.074074075,8.0,0.37209302
59233098000170,17.0,0.21383648,17.0,0.21518987,24.0,0.28402367,22.0,0.23280424
59244285000159,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.0
59264051000173,188.0,0.72168905,68.0,0.12952381,118.0,0.20593368,97.0,0.18130842
59274589000169,5.0,0.097087376,4.0,0.086021505,2.0,0.04761905,2.0,0.05263158
59275792000150,1151.0,0.20638336,826.0,0.14728959,385.0,0.07506336,1002.0,0.16665281
59275792000664,75.0,0.14436959,40.0,0.077145614,88.0,0.163114,44.0,0.08051235
59275792000826,519.0,0.058327716,312.0,0.03614667,278.0,0.033591107,379.0,0.046643283
59275792003680,227.0,0.41461188,231.0,0.45338568,46.0,0.11948052,99.0,0.22197309
59275792004902,377.0,0.2754841,197.0,0.13843991,444.0,0.33471543,267.0,0.21325879
59275792005208,52.0,0.18309858,56.0,0.20071685,76.0,0.26434782,74.0,0.24143556
59275792006603,18.0,0.3364486,15.0,0.25862068,12.0,0.22018349,20.0,0.3478261
59275792006948,274.0,0.24388073,653.0,0.47080028,324.0,0.18232977,185.0,0.10059815
59275792008991,19.0,0.10298103,10.0,0.05376344,49.0,0.253886,32.0,0.15201901
59275792009610,207.0,0.08922414,185.0,0.07986186,281.0,0.117303275,218.0,0.08379781
59275792009700,215.0,0.5598958,59.0,0.10146174,172.0,0.22918054,73.0,0.08160984
59280685000110,418.0,0.19017288,199.0,0.09608885,276.0,0.1354269,193.0,0.08507825
59280685000209,131.0,0.11426079,53.0,0.04590732,109.0,0.089234546,94.0,0.07275542
59280685000896,53.0,0.13350126,44.0,0.102564104,72.0,0.15205914,51.0,0.09668247
59280685001000,68.0,1.6790123,11.0,0.14012739,17.0,0.2035928,29.0,0.2857143
59298091000136,58.0,0.20677362,29.0,0.09650582,81.0,0.23512337,75.0,0.18159807
59298299000155,3.0,0.06382979,4.0,0.09090909,3.0,0.07594936,6.0,0.14285715
59300012000184,4.0,0.27586207,3.0,0.15,3.0,0.10344828,4.0,0.13114753
59309302000199,16.0,0.07748184,26.0,0.117913835,36.0,0.15517241,44.0,0.20045558
59320820001509,16.0,0.12598425,16.0,0.13793103,13.0,0.11872146,13.0,0.12093023
59325480000103,24.0,0.13953489,25.0,0.14005603,32.0,0.17728531,18.0,0.11803278
59369041000100,1.0,0.019607844,3.0,0.05882353,1.0,0.01904762,8.0,0.14285715
59387001000183,4.0,0.2580645,7.0,0.3255814,11.0,0.39285713,6.0,0.20689656
59388405000191,23.0,0.32624114,15.0,0.2857143,37.0,0.5323741,43.0,0.4056604
59399212000136,2.0,0.09090909,1.0,0.039215688,13.0,0.53061223,1.0,0.044444446
59408005000281,28.0,0.15864022,6.0,0.03314917,14.0,0.0754717,8.0,0.04221636
59409037000110,4.0,0.18604651,4.0,0.1632653,3.0,0.10909091,7.0,0.24561404
59418806002948,5.0,0.41666666,5.0,0.47619048,8.0,0.6956522,3.0,0.2857143
59418806004568,2.0,0.5,4.0,0.5714286,8.0,1.3333334,1.0,0.15384616
59476770000158,162.0,0.16127427,41.0,0.036656234,117.0,0.09944751,490.0,0.3201568
59499251000105,1.0,0.05,1.0,0.04761905,0.0,0.0,0.0,0.0
59499251000296,15.0,0.15,14.0,0.12844037,12.0,0.10084034,19.0,0.15139443
59499251000377,0.0,0.0,0.0,0.0,1.0,0.18181819,0.0,0.0
59541656000164,28.0,0.15342465,44.0,0.17087379,48.0,0.17454545,16.0,0.07017544
59588111000103,138.0,0.2618596,121.0,0.2021721,222.0,0.30369356,229.0,0.27068558
59588111000294,10.0,0.33333334,8.0,0.24242425,10.0,0.29411766,11.0,0.34920636
59588111000960,1.0,0.13333334,3.0,0.2857143,3.0,0.24,4.0,0.32
59588111001266,6.0,1.7142857,1.0,0.13333334,8.0,0.72727275,0.0,0.0
59591974000300,85.0,0.2303523,268.0,0.55314755,64.0,0.107563026,83.0,0.12305412
59596395000180,76.0,0.101400934,43.0,0.0585034,82.0,0.15370196,16.0,0.046309695
59597849000137,27.0,0.14025974,23.0,0.10798122,27.0,0.121348314,36.0,0.15754923
59597849000218,1.0,0.041666668,4.0,0.16,4.0,0.15686275,0.0,0.0
59610378000150,7.0,0.16091955,6.0,0.15584415,6.0,0.16216215,10.0,0.25641027
59610394000142,128.0,0.16131064,114.0,0.14039409,114.0,0.13563356,121.0,0.14302601
59643239000122,0.0,0.0,1.0,0.07692308,2.0,0.2,1.0,0.125
59648766000120,0.0,0.0,0.0,0.0,1.0,0.4,0.0,0.0
59664391000191,15.0,0.07371008,6.0,0.03380282,9.0,0.053731345,7.0,0.041543026
59664391000272,7.0,0.13207547,6.0,0.115384616,7.0,0.12962963,3.0,0.056074765
59722702000121,2.0,0.125,3.0,0.16216215,7.0,0.35,10.0,0.45454547
59726042000157,38.0,0.20375335,34.0,0.2060606,38.0,0.23824452,35.0,0.1907357
59748988000114,156.0,0.07528958,107.0,0.052489575,195.0,0.098534614,217.0,0.11062962
59752048000107,71.0,0.08787129,177.0,0.21415608,63.0,0.08108108,60.0,0.0867679
59759084000194,60.0,0.14150943,27.0,0.062427744,37.0,0.08305275,81.0,0.16297787
59764555000152,19.0,0.061488673,21.0,0.06481481,32.0,0.10110585,15.0,0.049423393
59775478000217,1.0,0.16666667,0.0,0.0,0.0,0.0,2.0,0.14285715
59775478000721,31.0,0.13870247,35.0,0.14830509,36.0,0.14285715,43.0,0.15194346
59791962001716,44.0,0.35341364,20.0,0.12820514,50.0,0.26385224,47.0,0.21559633
59803197000140,0.0,0.0,0.0,0.0,2.0,0.5714286,1.0,0.22222222
59806612000119,1.0,0.06666667,0.0,0.0,0.0,0.0,0.0,0.0
59876086000163,13.0,0.125,2.0,0.020942409,8.0,0.086021505,11.0,0.12154696
59894790000149,25.0,1.1363636,7.0,0.35,9.0,0.38297874,4.0,0.16666667
59902262000194,1.0,0.2,2.0,0.26666668,3.0,0.375,3.0,0.6
59905042000114,10.0,0.20833333,2.0,0.042105265,9.0,0.19354838,14.0,0.25925925
59907634000175,28.0,0.08615384,63.0,0.21070234,35.0,0.12302285,39.0,0.14444445
59920405000190,3.0,0.15,3.0,0.14285715,7.0,0.25454545,5.0,0.1369863
59929349000155,2.0,0.15384616,1.0,0.07692308,13.0,0.83870965,8.0,0.45714286
59929349000317,4.0,0.30769232,4.0,0.2580645,13.0,0.7647059,3.0,0.19354838
59941799000163,,,127.0,0.6287129,97.0,0.25729442,88.0,0.22827497
59956607000192,1.0,0.16666667,0.0,0.0,0.0,0.0,1.0,0.15384616
59958223000109,2.0,0.36363637,1.0,0.2,2.0,0.36363637,1.0,0.16666667
59958546000100,1.0,0.2,0.0,0.0,0.0,0.0,2.0,0.4
59974154000127,99.0,0.1234414,69.0,0.092307694,77.0,0.10906515,144.0,0.21884498
59975466000155,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.16666667
59978064000104,0.0,0.0,1.0,0.16666667,24.0,1.2307693,4.0,0.12698413
59978775000189,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.44444445
59984542000199,2.0,0.33333334,1.0,0.16666667,0.0,0.0,1.0,0.125
59985697000140,11.0,0.26190478,12.0,0.27586207,14.0,0.31111112,9.0,0.23684211
59985705000158,0.0,0.0,2.0,0.33333334,0.0,0.0,0.0,0.0
59986224000167,21.0,0.110526316,21.0,0.10769231,14.0,0.07,19.0,0.09547739
60003761000129,254.0,0.070282236,292.0,0.081999436,343.0,0.096145764,345.0,0.09484536
60003761000200,10.0,0.07751938,9.0,0.070866145,13.0,0.10655738,12.0,0.102564104
60007648000111,45.0,0.35019454,27.0,0.17589577,20.0,0.12269939,41.0,0.24550898
60007648000200,2.0,0.08888889,0.0,0.0,0.0,0.0,1.0,0.05263158
60007648000383,42.0,0.14507772,37.0,0.124579124,61.0,0.19551282,74.0,0.23870967
60007648000464,57.0,0.116564415,88.0,0.13293052,131.0,0.15083477,154.0,0.14944202
60012341000109,0.0,0.0,0.0,0.0,2.0,0.11764706,3.0,0.1764706
60037058000131,,,2.0,1.0,2.0,0.5,0.0,0.0
60037058000301,162.0,0.16692427,164.0,0.14682184,293.0,0.24673684,291.0,0.23467742
60040599000119,25.0,0.1953125,9.0,0.070866145,31.0,0.25726143,23.0,0.21596244
60053253000155,0.0,0.0,0.0,0.0,1.0,0.22222222,0.0,0.0
60074945000180,1.0,0.07692308,1.0,0.06896552,3.0,0.21428572,1.0,0.071428575
60099553000175,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0
60110210000164,5.0,0.3030303,5.0,0.47619048,1.0,0.13333334,0.0,0.0
60136249000150,68.0,0.27474746,38.0,0.14587332,99.0,0.37642586,61.0,0.23461539
60143104000187,13.0,0.2300885,7.0,0.12727273,10.0,0.18181819,12.0,0.21621622
60153962000102,0.0,0.0,6.0,0.6666667,3.0,0.24,3.0,0.23076923
60153962000455,1.0,0.06666667,5.0,0.33333334,2.0,0.125,3.0,0.1875
60209525000163,4.0,0.22857143,2.0,0.114285715,1.0,0.05882353,0.0,0.0
60227402000155,0.0,0.0,2.0,0.121212125,1.0,0.057142857,2.0,0.10526316
60250776000191,3.0,0.033898305,10.0,0.10989011,19.0,0.1948718,21.0,0.18181819
60329174000124,1525.0,1.0590278,265.0,0.1130064,261.0,0.115155526,194.0,0.086976014
60348109000146,6.0,0.31578946,6.0,0.25531915,2.0,0.0952381,3.0,0.15384616
60355922000143,4.0,0.09638554,3.0,0.13333334,2.0,0.10810811,6.0,0.17391305
60387727000103,1.0,0.08,0.0,0.0,1.0,0.074074075,0.0,0.0
60392388000145,1.0,0.2,1.0,0.2,0.0,0.0,0.0,0.0
60394723000659,84.0,0.18481848,32.0,0.067653276,44.0,0.087649405,52.0,0.10266535
60394723001892,49.0,0.17883211,70.0,0.21406728,35.0,0.09628611,28.0,0.07456724
60397445000189,52.0,0.14964029,8.0,0.022099448,40.0,0.11204482,31.0,0.08707865
60398914000850,29.0,0.14320987,65.0,0.4248366,26.0,0.13648294,60.0,0.26373628
60398914000931,50.0,0.10131712,54.0,0.12456747,56.0,0.17665616,58.0,0.23293173
60403987000117,7.0,0.2857143,6.0,0.1904762,8.0,0.24242425,12.0,0.3809524
60409075000667,177.0,0.12647374,103.0,0.07207838,128.0,0.08628244,136.0,0.0909699
60409075001558,30.0,0.1388889,36.0,0.15384616,28.0,0.09807356,33.0,0.1056
60409075002953,45.0,0.09625668,81.0,0.16119403,92.0,0.15753424,107.0,0.17285945
60409075010034,45.0,0.21582733,84.0,0.3449692,61.0,0.21863799,138.0,0.4401914
60409075011197,62.0,0.051882844,58.0,0.05045672,68.0,0.05752961,127.0,0.10405572
60409075014889,46.0,0.046700507,65.0,0.06435644,61.0,0.05746585,102.0,0.09366391
60409075030574,78.0,0.061032865,98.0,0.076323986,92.0,0.06857995,86.0,0.064467765
60409075031627,116.0,0.2555066,66.0,0.13968255,87.0,0.16942552,92.0,0.16606498
60409075044605,91.0,0.2214112,77.0,0.1826809,73.0,0.16898148,95.0,0.2054054
60412806000119,8.0,0.21621622,10.0,0.20408164,5.0,0.07194245,9.0,0.115384616
60414596000106,9.0,0.36734694,16.0,0.3106796,7.0,0.12962963,5.0,0.1010101
60421161000180,26.0,0.08201893,18.0,0.0605042,27.0,0.092150174,32.0,0.10829103
60421161000504,1.0,0.040816326,1.0,0.04255319,0.0,0.0,3.0,0.12765957
60421161001152,0.0,0.0,6.0,0.48,4.0,0.2962963,3.0,0.22222222
60431715000120,11.0,0.42307693,9.0,0.30508474,7.0,0.22222222,8.0,0.25396827
60434123000162,34.0,0.22006473,14.0,0.08832808,30.0,0.17291066,40.0,0.21164021
60435351001714,45.0,0.20089285,19.0,0.08444444,8.0,0.03426124,23.0,0.09330629
60444437000146,267.0,0.24350205,238.0,0.19767442,242.0,0.18928432,286.0,0.21248142
60444437001541,3.0,0.10714286,0.0,0.0,2.0,0.07692308,1.0,0.040816326
60444437003838,188.0,0.3484708,107.0,0.1877193,111.0,0.18004866,363.0,0.47637796
60444437004567,79.0,0.40203562,46.0,0.30666667,43.0,0.28666666,152.0,1.1014493
60444437005105,4.0,0.125,3.0,0.0882353,8.0,0.26666668,17.0,0.49275362
60444437005377,50.0,0.8,5.0,0.067567565,3.0,0.042857144,45.0,0.4787234
60444437005458,70.0,0.657277,42.0,0.3906977,34.0,0.3469388,43.0,0.6056338
60444437008473,40.0,0.46783626,23.0,0.27058825,20.0,0.24844721,23.0,0.30666667
60444437017200,4.0,0.4,3.0,0.31578946,2.0,0.18181819,10.0,0.625
60444437041179,1.0,0.14285715,3.0,0.3529412,0.0,0.0,7.0,0.5833333
60444437041330,18.0,0.2535211,16.0,0.20253165,8.0,0.104575165,33.0,0.39759037
60444437052294,1.0,0.13333334,1.0,0.18181819,0.0,0.0,0.0,0.0
60444437072058,4.0,0.0952381,0.0,0.0,4.0,0.09876543,3.0,0.077922076
60444437073291,7.0,0.35,6.0,0.33333334,2.0,0.11111111,2.0,0.10526316
60444437073453,90.0,0.9836066,36.0,0.37894738,34.0,0.4,47.0,0.4973545
60455490000142,0.0,0.0,1.0,0.071428575,0.0,0.0,1.0,0.0625
60463080000143,33.0,0.21710527,5.0,0.029411765,12.0,0.06575342,52.0,0.24761905
60476884000187,207.0,0.089532875,223.0,0.10659656,359.0,0.16325602,1966.0,0.5750219
60476884000268,35.0,0.10687023,65.0,0.2021773,55.0,0.15714286,35.0,0.09222662
60476884001582,25.0,0.06839945,50.0,0.15600625,36.0,0.118421055,127.0,0.07694638
60476884001744,72.0,0.06125053,51.0,0.048249763,101.0,0.101968706,92.0,0.09019608
60476884003364,13.0,0.041800644,25.0,0.08210181,25.0,0.08012821,20.0,0.0608828
60476884003798,172.0,1.9005525,57.0,0.29457363,41.0,0.19069767,41.0,0.18262807
60481231000196,36.0,0.4,20.0,0.17021276,31.0,0.2966507,16.0,0.15311004
60494416000305,35.0,0.29045644,23.0,0.16312057,40.0,0.24691358,35.0,0.20348836
60494416000488,65.0,0.32581455,50.0,0.22222222,61.0,0.25416666,54.0,0.23175965
60494416000569,96.0,0.22299652,83.0,0.16583416,113.0,0.20471014,315.0,0.74556214
60494416000640,17.0,0.27642277,18.0,0.2589928,21.0,0.2658228,25.0,0.30864197
60494416000801,41.0,0.28373703,31.0,0.18075801,64.0,0.33246753,53.0,0.2841823
60498706000319,11.0,0.073089704,12.0,0.078431375,36.0,0.20809248,30.0,0.15151516
60498706000661,6.0,0.08759124,10.0,0.15384616,14.0,0.22222222,12.0,0.17777778
60498706002524,12.0,0.047524754,14.0,0.055666003,32.0,0.12723657,28.0,0.10566038
60498706003768,19.0,0.23030303,4.0,0.046783626,12.0,0.14457831,18.0,0.27272728
60498706004144,12.0,0.09486166,19.0,0.13427562,39.0,0.21024258,30.0,0.13729978
60498706006600,68.0,0.23529412,44.0,0.14102565,47.0,0.14156626,61.0,0.18597561
60498706013054,20.0,0.17857143,6.0,0.050632913,23.0,0.18699187,24.0,0.19277108
60498706013488,115.0,0.1724138,84.0,0.11626297,140.0,0.1774398,129.0,0.15266272
60498706015189,13.0,0.13978495,11.0,0.10891089,9.0,0.08372093,26.0,0.21666667
60498706021669,1.0,0.13333334,1.0,0.14285715,8.0,1.0,3.0,0.33333334
60498706025907,37.0,0.19170985,14.0,0.06746988,21.0,0.09699769,38.0,0.17511521
60498706026202,2.0,0.2,4.0,0.3809524,5.0,0.47619048,6.0,0.5
60498706029481,27.0,0.19565217,23.0,0.1559322,30.0,0.1863354,44.0,0.23783784
60498706029996,25.0,0.20242915,37.0,0.2578397,43.0,0.25903615,33.0,0.18803419
60498706030730,8.0,0.61538464,0.0,0.0,7.0,0.4827586,3.0,0.22222222
60498706032431,2.0,0.25,1.0,0.10526316,8.0,0.6956522,1.0,0.14285715
60498706034132,22.0,0.12054794,17.0,0.10691824,19.0,0.10764872,44.0,0.22110553
60498706034485,18.0,1.0285715,90.0,0.73170733,71.0,0.2892057,71.0,0.25724638
60499605000109,0.0,0.0,1.0,0.125,1.0,0.125,1.0,0.11764706
60499605000281,157.0,0.08880091,68.0,0.045318227,256.0,0.15628816,228.0,0.11731412
60499605000443,39.0,0.10597826,19.0,0.061191626,4.0,0.025157232,51.0,0.2372093
60499605000605,36.0,0.11764706,31.0,0.107081175,24.0,0.08495575,48.0,0.16410257
60500246003501,1.0,0.048780486,2.0,0.08888889,3.0,0.13636364,1.0,0.04255319
60500915000198,13.0,0.33333334,4.0,0.0952381,11.0,0.25287357,14.0,0.33333334
60500915000511,33.0,0.17098446,54.0,0.31123918,48.0,0.27745664,21.0,0.11081794
60507100000130,10.0,0.0729927,13.0,0.09154929,20.0,0.15873016,17.0,0.136
60545704000171,3.0,0.16216215,0.0,0.0,2.0,0.14285715,1.0,0.06896552
60546801002394,1.0,0.15384616,0.0,0.0,1.0,0.16666667,1.0,0.13333334
60556875000104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60561719002258,25.0,0.05995204,20.0,0.04993758,39.0,0.09936306,52.0,0.12698413
60561800000294,40.0,0.1882353,17.0,0.07692308,36.0,0.15964523,61.0,0.35260117
60579703003163,18.0,0.05513017,3.0,0.00921659,2.0,0.006259781,4.0,0.012987013
60594538000950,159.0,0.1923775,173.0,0.22052263,584.0,1.4955186,12.0,0.39344263
60596863000103,5.0,0.14492753,9.0,0.26865673,8.0,0.22857143,8.0,0.22857143
60601309000169,43.0,0.12554744,47.0,0.13946587,58.0,0.16983895,65.0,0.20344289
60618634000134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
60618642000180,37.0,0.2720588,15.0,0.12,40.0,0.32786885,40.0,0.3265306
60619202000652,10.0,0.1369863,13.0,0.18571429,35.0,0.5147059,19.0,0.26206896
60619202003406,17.0,0.18888889,11.0,0.13017751,18.0,0.25174826,9.0,0.13432837
60619202006502,4.0,0.24242425,1.0,0.074074075,3.0,0.19354838,2.0,0.10526316
60620366000195,88.0,0.06584362,107.0,0.08017984,182.0,0.1267851,165.0,0.10449652
60620366000357,0.0,0.0,4.0,0.5,2.0,0.18181819,1.0,0.09090909
60627312000151,5.0,0.25641027,3.0,0.11111111,0.0,0.0,6.0,0.27906978
60637667000121,10.0,0.11627907,10.0,0.11363637,5.0,0.0591716,12.0,0.14634146
60643293000157,12.0,0.046511628,17.0,0.05831904,21.0,0.06919275,20.0,0.063897766
60643293000238,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.08695652
60648557000165,51.0,0.1574074,77.0,0.27949184,28.0,0.107074566,44.0,0.17886178
60657624000108,33.0,0.1259542,41.0,0.17446809,43.0,0.19501133,44.0,0.17741935
60659463000191,781.0,0.53584903,328.0,0.16898505,505.0,0.23001595,532.0,0.23025319
60664828001652,7.0,0.21875,1.0,0.02739726,5.0,0.12195122,2.0,0.04255319
60664828006883,5.0,0.29411766,4.0,0.22857143,4.0,0.24242425,7.0,0.35897437
60678471000185,75.0,0.13204226,49.0,0.09731877,86.0,0.17080437,107.0,0.18197279
60678877000168,52.0,0.27733332,44.0,0.25507247,32.0,0.16710183,62.0,0.3625731
60680873000467,35.0,0.13207547,9.0,0.03837953,19.0,0.08577878,44.0,0.17635271
60701190010916,56.0,0.73202616,51.0,0.6257669,64.0,0.748538,66.0,0.7630058
60701190011211,37.0,0.62184876,40.0,0.610687,115.0,1.0900474,93.0,0.69924814
60701190011300,26.0,0.6666667,100.0,1.2738854,560.0,1.6184971,370.0,0.69353324
60701190031328,59.0,0.9147287,56.0,0.7368421,51.0,0.6181818,69.0,0.85714287
60701190032480,37.0,0.52112675,41.0,0.5578231,48.0,0.6357616,57.0,0.7702703
60701190035587,18.0,0.7346939,11.0,0.43137255,23.0,0.88461536,30.0,1.0
60701190035900,14.0,0.5090909,18.0,0.6545454,22.0,0.88,12.0,0.55813956
60701190037873,32.0,0.9142857,28.0,0.7368421,40.0,0.95238096,44.0,0.9361702
60701190040580,31.0,0.92537314,28.0,0.8235294,32.0,0.9142857,28.0,0.8358209
60701190054883,7.0,0.5,8.0,0.516129,10.0,0.5882353,14.0,0.7567568
60701190062630,1.0,0.22222222,0.0,0.0,1.0,0.18181819,4.0,0.72727275
60701190062983,2.0,0.4,2.0,0.4,4.0,0.8,2.0,0.4
60701190074728,8.0,0.3809524,17.0,0.7906977,21.0,0.9130435,23.0,0.9019608
60701190075619,25.0,0.90909094,12.0,0.40677965,18.0,0.6315789,37.0,1.2333333
60701190078472,6.0,0.5,2.0,0.17391305,8.0,0.64,13.0,0.8666667
60701190087897,13.0,0.7647059,17.0,0.8292683,15.0,0.71428573,17.0,0.75555557
60701190104651,17.0,0.9714286,6.0,0.3529412,19.0,1.0,19.0,0.88372093
60701190118288,3.0,0.375,5.0,0.47619048,5.0,0.41666666,11.0,0.9166667
60701190136340,13.0,1.5294118,7.0,0.7368421,6.0,0.6,5.0,0.47619048
60701190136502,7.0,0.25925925,7.0,0.23728813,10.0,0.33898306,17.0,0.55737704
60701190137908,7.0,0.4516129,9.0,0.62068963,12.0,0.8,12.0,0.72727275
60701190138718,19.0,0.8636364,16.0,0.64,21.0,0.7777778,30.0,1.0526316
60701190142901,8.0,1.0,4.0,0.44444445,5.0,0.5555556,9.0,0.94736844
60701190149671,14.0,1.0769231,9.0,0.6666667,13.0,0.962963,9.0,0.62068963
60701190153431,8.0,0.5925926,4.0,0.32,7.0,0.56,10.0,0.7407407
60701190155132,17.0,1.4166666,8.0,0.64,9.0,0.72,11.0,1.0
60701190155728,10.0,0.90909094,4.0,0.4,7.0,0.7368421,9.0,0.94736844
60701190160055,16.0,1.0,7.0,0.42424244,17.0,1.0625,19.0,1.0555556
60701190161531,7.0,0.6666667,4.0,0.36363637,9.0,0.75,9.0,0.6923077
60701190162007,6.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0
60701190166843,9.0,0.5294118,8.0,0.42105263,10.0,0.5405405,18.0,0.972973
60701190168544,20.0,0.9302326,15.0,0.48387095,10.0,0.29411766,19.0,0.5671642
60701190168706,5.0,0.47619048,6.0,0.5217391,12.0,0.9230769,12.0,0.85714287
60701190176563,11.0,1.2222222,8.0,0.72727275,16.0,1.3913044,11.0,1.0476191
60701190190710,8.0,0.72727275,3.0,0.19354838,2.0,0.125,14.0,0.8235294
60701190205415,7.0,0.93333334,4.0,0.5,11.0,1.2941177,5.0,0.5882353
60701190271124,4.0,0.5714286,3.0,0.42857143,12.0,1.7142857,8.0,1.0
60701190271639,6.0,0.9230769,3.0,0.46153846,5.0,0.6666667,7.0,0.8235294
60701190273500,6.0,0.7058824,3.0,0.3,6.0,0.6315789,5.0,0.5555556
60701190274654,4.0,0.47058824,5.0,0.5,12.0,1.1428572,2.0,0.17391305
60701190280620,13.0,1.5294118,6.0,0.6666667,9.0,0.94736844,7.0,0.6666667
60701190284021,5.0,0.6666667,6.0,0.75,3.0,0.4,6.0,0.7058824
60701190286156,3.0,0.4,3.0,0.31578946,9.0,0.94736844,7.0,0.7368421
60701190289929,3.0,0.42857143,3.0,0.4,5.0,0.6666667,5.0,0.6666667
60701190290501,5.0,0.71428573,7.0,0.875,7.0,0.8235294,5.0,0.5263158
60701190303000,9.0,1.2,15.0,1.2,24.0,1.0434783,20.0,0.6666667
60701190303344,8.0,1.2307693,2.0,0.2857143,5.0,0.7692308,4.0,0.61538464
60701190304235,14.0,0.9655172,22.0,1.0,16.0,0.627451,21.0,0.7777778
60701190311878,14.0,1.3333334,7.0,0.4375,15.0,0.90909094,12.0,0.9230769
60701190313900,3.0,0.46153846,7.0,0.93333334,8.0,0.9411765,11.0,1.2222222
60701190316756,5.0,1.6666666,7.0,1.0769231,11.0,1.4666667,10.0,1.25
60704863001577,8.0,0.20512821,8.0,0.20253165,11.0,0.25882354,30.0,0.44444445
60723061000109,10.0,0.14492753,10.0,0.1388889,9.0,0.11764706,3.0,0.038961038
60723061011577,5.0,1.1111112,0.0,0.0,1.0,0.2,1.0,0.22222222
60723061018407,4.0,1.0,3.0,0.6,1.0,0.25,0.0,0.0
60723061021106,3.0,1.0,2.0,0.6666667,0.0,0.0,0.0,0.0
60723061024555,6.0,0.9230769,1.0,0.15384616,5.0,0.5882353,4.0,0.4
60723061031179,3.0,0.6,2.0,0.33333334,4.0,0.6666667,3.0,0.5
60723061031926,1.0,0.036363635,1.0,0.035714287,3.0,0.10909091,1.0,0.03846154
60723061033708,8.0,0.11111111,4.0,0.06504065,4.0,0.072072074,6.0,0.1
60723061034607,3.0,0.85714287,4.0,0.8,6.0,0.9230769,4.0,0.8
60723061040917,3.0,0.6666667,4.0,0.61538464,3.0,0.375,4.0,0.5714286
60761889000747,42.0,0.102065615,28.0,0.06973848,53.0,0.1367742,56.0,0.14489004
60762713000114,0.0,0.0,1.0,0.027027028,2.0,0.053333335,3.0,0.077922076
60771995000116,9.0,0.13432837,17.0,0.24113475,16.0,0.21768707,18.0,0.23684211
60774007000192,16.0,0.20915033,24.0,0.26373628,29.0,0.29896906,27.0,0.26086956
60775020000166,22.0,0.17529881,17.0,0.14468086,23.0,0.19246861,21.0,0.18025751
60777901000116,114.0,0.16402878,102.0,0.13581891,159.0,0.1988743,171.0,0.20357142
60799590000196,0.0,0.0,2.0,0.16,0.0,0.0,1.0,0.09090909
60831104000331,19.0,0.10704225,24.0,0.15841584,17.0,0.11643836,21.0,0.13861386
60831690000152,1.0,0.0625,4.0,0.21621622,3.0,0.14634146,4.0,0.17391305
60831690000233,1.0,0.13333334,1.0,0.11764706,0.0,0.0,0.0,0.0
60833803002798,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.060606062
60840956000123,2.0,0.04597701,6.0,0.11111111,14.0,0.23529412,6.0,0.125
60840956000204,1.0,0.06666667,2.0,0.11764706,3.0,0.14285715,2.0,0.074074075
60840956000395,5.0,0.12658228,2.0,0.04,10.0,0.16528925,1.0,0.020408163
60850575000125,15.0,0.037128713,26.0,0.06869221,19.0,0.0475,20.0,0.047058824
